Geography,Gender,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Satisfaction Score,Card Type,Point Earned,Age Category,CreditScore Category,Exited
2,0,2,127862.93,0,1,0,139083.7,1,2,561,1,3,0
1,1,1,0.0,0,1,1,83629.6,2,2,748,2,2,1
2,1,4,142711.81,0,1,0,35625.41,2,3,251,2,2,0
0,1,4,0.0,0,1,0,35338.96,4,3,305,2,2,0
0,0,1,163159.85,0,0,1,15602.8,5,2,952,2,3,0
2,0,3,108586.86,0,1,1,182355.21,5,2,723,1,3,0
2,1,5,110624.99,0,1,0,89327.67,4,2,911,2,1,0
2,1,5,154846.24,0,1,1,151903.6,5,0,546,2,3,0
2,0,4,122917.71,0,1,1,11.58,5,1,254,2,3,1
0,1,9,0.0,0,0,1,77519.62,2,2,702,1,2,0
0,1,2,82787.93,0,0,0,91423.69,5,2,585,1,3,0
2,0,5,102500.34,0,0,0,106287.77,5,2,763,1,3,0
0,0,9,0.0,0,1,0,161800.77,3,1,239,1,3,0
2,0,9,159492.79,0,1,0,80582.34,1,2,637,2,2,1
1,0,10,0.0,0,1,1,185094.48,5,2,933,3,2,0
1,1,7,118241.02,0,1,0,172586.89,3,0,884,3,2,1
0,1,2,113090.4,0,1,0,195649.79,4,1,889,1,1,0
0,1,9,65763.57,0,1,1,145792.01,5,3,447,0,3,0
2,1,1,125537.38,0,1,0,138510.01,2,1,316,2,3,1
0,0,3,94263.91,0,1,0,168895.06,5,3,499,1,2,0
1,0,4,133434.57,0,1,0,97983.44,3,2,293,1,2,0
1,1,6,0.0,0,1,1,85167.88,4,0,818,2,4,0
1,0,9,0.0,0,1,1,18210.36,1,3,400,1,4,0
0,0,9,94748.76,0,0,1,13608.18,1,1,291,3,1,0
0,1,4,98640.74,0,1,1,110457.99,3,3,304,2,2,0
0,0,9,74681.9,0,0,0,31231.35,4,2,316,1,2,0
0,0,4,0.0,0,1,0,141582.66,3,0,572,1,4,0
1,1,7,179915.85,0,0,0,14666.35,3,1,451,2,2,1
0,0,1,128207.23,0,1,1,55400.17,2,1,523,1,3,0
0,0,9,132739.26,0,0,0,174667.65,1,2,222,2,3,0
0,1,10,0.0,0,1,0,154189.08,5,0,938,2,3,0
0,0,4,120509.81,0,0,0,142170.44,2,1,408,1,2,0
0,0,4,124547.13,0,1,0,94499.06,5,1,690,3,1,0
1,1,4,0.0,0,0,1,182081.45,2,1,545,2,4,0
2,0,4,88815.56,0,1,0,68562.26,2,3,448,1,4,1
1,1,1,82231.51,0,1,0,88798.02,1,3,227,1,3,0
2,0,7,184715.86,0,1,0,113781.99,5,1,879,1,2,0
0,0,3,0.0,0,1,0,121866.87,1,3,777,1,4,0
1,0,4,0.0,0,1,1,150390.57,3,2,782,3,2,0
2,0,4,147972.19,0,1,0,60708.72,2,3,823,1,4,1
0,0,9,0.0,0,1,1,78858.07,5,3,380,2,1,0
0,0,8,170008.84,0,0,0,56407.42,4,3,555,3,3,1
0,1,3,0.0,0,0,1,125698.97,3,2,339,1,2,0
1,1,10,0.0,0,1,0,23235.38,5,3,991,1,3,0
1,1,8,95386.82,0,1,1,75732.25,5,3,734,2,3,0
2,0,7,90373.28,0,1,0,179861.79,4,2,935,3,1,0
2,0,4,133467.77,0,1,1,42976.64,5,0,267,1,3,0
1,0,3,0.0,0,0,1,10486.69,5,2,274,1,2,0
0,0,3,96288.26,0,1,0,56794.73,4,0,247,1,1,0
0,1,4,91547.84,0,0,1,28157.34,2,2,712,1,2,0
2,0,8,138292.64,0,0,0,152422.91,3,0,647,2,2,1
0,0,9,0.0,0,1,0,167033.83,5,2,980,1,3,0
1,0,8,71667.74,0,1,1,126082.18,2,1,225,1,3,0
2,1,0,118994.84,0,1,0,181499.77,1,2,904,2,3,1
1,0,7,0.0,0,1,1,41967.03,2,3,581,3,3,0
2,0,2,145610.07,0,0,0,186300.59,5,3,458,2,3,0
0,1,1,138162.81,0,1,0,85412.54,2,0,776,1,2,0
2,1,9,135020.21,0,1,1,23343.18,2,0,803,1,1,0
0,0,2,0.0,0,1,0,180698.32,3,1,357,2,4,0
2,1,8,135161.67,0,1,1,136071.05,3,0,784,0,4,0
0,1,9,0.0,0,1,0,175149.2,1,0,570,3,2,1
0,0,6,94486.47,0,1,1,146949.74,5,0,904,1,3,0
0,0,9,117640.39,0,1,0,88920.68,2,2,935,3,4,0
1,1,8,111379.55,0,1,1,45098.62,5,2,473,1,3,0
0,0,6,0.0,0,1,1,20339.79,4,2,438,2,2,1
1,1,0,136820.99,0,0,1,108528.74,5,1,419,3,2,0
0,1,7,98752.51,0,1,0,145560.38,3,3,442,3,2,0
2,1,2,158266.42,1,1,1,199357.24,4,1,630,0,3,0
0,1,4,105599.67,0,1,1,43106.17,3,0,425,1,3,0
0,1,10,0.0,0,1,0,137508.31,1,3,934,1,3,0
0,0,2,0.0,0,1,1,91957.39,3,2,629,1,2,0
1,1,4,139723.9,0,1,1,120612.11,2,3,254,2,3,0
0,1,3,141806.46,0,1,0,102921.17,3,1,447,2,4,0
2,1,5,132571.67,0,1,1,31686.33,2,0,863,3,4,1
0,0,2,180516.9,0,1,0,180002.42,4,1,626,2,1,0
0,0,8,0.0,0,1,1,28407.4,4,3,834,1,4,0
2,1,4,92805.72,0,0,1,73743.95,1,0,334,2,3,1
0,0,4,0.0,1,1,1,186233.26,3,2,530,0,1,1
2,0,3,135309.36,0,1,0,31728.86,2,2,746,2,1,1
1,1,6,128917.84,0,1,1,48244.64,1,0,793,4,4,0
0,1,2,56580.93,0,1,0,113266.28,5,2,946,3,4,1
2,0,8,131390.75,0,1,0,71178.09,1,3,246,2,2,0
1,0,4,0.0,0,0,0,25684.93,5,3,439,2,3,0
0,0,8,0.0,0,0,0,29737.14,3,1,927,2,2,0
2,1,1,97361.66,0,1,1,149922.38,5,1,657,4,2,1
0,1,6,0.0,0,1,0,180702.12,3,1,420,2,2,1
1,0,7,0.0,0,0,1,27597.59,4,3,387,3,3,0
1,0,10,0.0,0,1,1,95025.27,2,0,439,1,3,0
0,1,1,0.0,0,1,0,167035.07,3,0,579,1,3,0
0,0,0,0.0,0,0,1,116781.71,1,0,615,3,2,0
2,1,4,102714.65,0,0,0,21170.81,4,2,368,1,3,0
0,1,5,67816.72,0,1,1,29641.58,5,3,310,1,3,0
0,0,8,81710.46,0,1,1,116520.07,4,2,688,3,4,0
0,0,2,75237.54,0,0,1,44220.4,4,3,459,1,2,0
2,0,10,124023.18,0,1,0,166188.28,1,3,508,1,4,0
2,1,5,100727.5,0,0,1,140857.76,3,0,649,3,1,1
0,1,10,107238.85,0,1,0,37024.28,5,1,276,3,2,0
0,0,5,0.0,0,1,0,27513.47,3,2,747,0,2,0
0,1,0,139994.66,0,1,0,17744.72,2,1,965,1,3,0
1,1,9,126224.87,0,1,1,4423.63,2,0,841,3,4,0
2,1,1,145751.03,0,0,0,109718.44,4,0,957,3,3,1
0,0,5,0.0,0,0,1,107243.31,4,0,308,3,3,1
1,1,4,121166.89,0,0,1,115288.24,1,0,551,0,2,0
1,1,1,0.0,0,0,1,41233.97,5,2,818,2,1,0
1,0,10,0.0,0,1,1,52952.24,1,2,627,4,1,0
0,0,9,70655.48,0,0,0,78955.8,2,1,615,4,2,1
2,0,1,129901.21,0,1,0,26025.6,2,2,694,2,3,1
0,0,8,125470.81,0,1,1,174536.17,4,2,658,2,2,0
0,1,9,169406.33,1,1,1,147311.47,4,0,232,3,3,1
0,0,2,0.0,0,0,1,77965.44,2,3,627,1,2,0
2,0,4,107041.3,0,1,1,5635.63,1,1,304,2,2,0
1,1,10,95153.77,0,0,1,81310.1,2,1,816,1,4,0
2,0,3,145166.09,0,0,0,111421.45,2,0,528,1,1,0
0,1,4,0.0,0,0,0,190269.21,3,2,342,1,2,0
0,0,9,65962.63,0,1,1,100950.48,2,2,419,2,3,0
2,0,6,140418.81,0,1,1,113033.73,3,2,357,2,3,1
1,1,3,139799.63,0,0,1,120663.57,5,1,964,1,3,0
2,0,9,171787.84,0,1,0,187192.23,5,3,398,3,2,0
0,0,6,149238.97,0,1,1,97825.23,1,3,816,2,3,0
2,1,4,163146.46,0,1,0,169621.69,4,3,453,3,0,1
0,1,8,0.0,0,1,0,191557.1,2,1,829,2,3,1
0,0,10,0.0,0,1,0,103287.62,4,0,534,1,2,0
2,1,9,61482.47,0,1,1,167538.66,1,1,628,2,1,0
0,1,8,145150.28,0,1,0,64869.32,4,3,358,2,1,1
0,1,5,126670.37,0,1,0,102426.06,4,3,795,2,4,0
0,1,8,84390.8,0,0,1,107876.2,4,3,306,2,3,0
2,0,2,89728.86,0,1,1,37294.88,4,0,799,2,2,0
0,1,1,0.0,0,1,0,89248.99,2,1,372,3,1,0
1,0,4,118628.8,0,0,0,91973.63,1,2,892,2,2,0
0,0,3,0.0,0,1,0,16870.2,2,3,809,2,3,0
0,0,6,96863.13,0,1,1,121681.19,4,0,883,2,4,0
0,1,6,142263.45,0,0,1,33730.43,4,0,351,2,4,0
1,1,7,0.0,0,1,0,104786.59,2,1,381,2,3,0
0,1,3,0.0,0,1,0,94790.34,1,3,373,1,3,0
1,1,1,0.0,0,0,0,28726.07,5,1,469,0,2,0
0,0,6,122724.37,0,1,1,67057.27,1,0,892,1,3,0
2,1,4,174902.26,0,1,0,69079.85,2,2,720,1,3,0
1,1,4,0.0,0,1,1,179780.74,2,1,516,1,2,0
2,1,3,108914.17,0,1,1,183572.39,3,3,560,1,1,1
1,0,10,98052.66,0,1,1,142587.32,3,2,565,0,4,0
0,0,5,123873.19,0,1,1,177844.06,2,2,742,3,3,0
2,1,2,111920.13,1,1,0,197634.11,3,3,586,3,1,1
0,1,4,0.0,0,0,1,121053.19,3,1,525,2,2,0
0,0,3,0.0,0,1,1,149613.77,1,1,817,0,2,0
0,0,8,0.0,0,1,1,142.81,5,1,720,2,3,0
0,1,8,75150.34,1,0,1,131766.67,1,1,516,2,2,1
0,0,10,0.0,0,0,0,53311.78,1,0,784,2,3,0
2,1,5,114753.76,0,1,0,107665.02,4,3,490,2,3,0
0,0,0,0.0,0,1,0,109523.88,3,3,987,1,1,0
0,1,6,111871.93,0,0,0,112132.86,3,1,988,1,1,0
1,1,0,0.0,0,0,0,113645.4,4,3,315,2,2,0
2,1,4,135927.06,0,0,0,180890.4,1,2,476,2,2,0
1,0,8,0.0,0,1,1,70974.13,2,0,544,2,3,0
0,0,1,0.0,0,0,0,53379.52,4,2,572,1,3,0
0,0,2,57037.74,0,1,1,158531.01,1,1,870,3,3,0
0,1,10,0.0,1,1,0,179267.94,1,1,889,3,3,1
0,1,2,79468.96,0,1,1,84606.03,2,2,629,3,2,0
2,1,7,121063.85,0,1,0,56984.58,1,1,564,1,3,0
0,0,1,118537.47,0,1,1,116912.45,2,0,697,3,3,0
0,0,10,0.0,0,1,0,102999.33,5,3,888,2,3,0
2,1,4,105082.07,0,1,0,132801.57,1,1,949,1,2,0
0,0,4,0.0,0,1,0,85455.62,2,1,344,2,2,1
0,1,6,0.0,0,1,1,98657.01,5,3,780,2,4,0
2,0,2,104702.65,0,1,0,107948.72,3,2,757,2,2,0
0,1,2,95813.76,1,1,1,67944.09,2,2,525,3,4,1
1,1,0,167026.61,0,1,1,192892.05,1,2,739,4,2,0
2,0,7,102453.26,0,1,0,187247.56,2,0,727,4,1,1
2,0,4,148045.45,0,1,1,114722.42,2,3,537,0,2,0
0,0,1,0.0,0,0,0,111687.57,4,0,875,1,2,0
0,1,1,0.0,0,1,0,184182.25,5,0,896,0,4,0
1,0,4,0.0,0,1,1,52759.82,4,1,741,3,4,1
0,0,10,104498.79,0,0,1,126451.14,3,0,244,1,1,0
1,1,6,0.0,0,0,0,12048.67,2,1,328,1,3,0
0,0,6,0.0,0,1,1,95804.33,1,3,361,2,4,0
0,0,8,149542.52,0,0,1,197911.52,1,3,683,1,2,0
0,1,10,87946.39,0,1,1,182531.74,1,1,660,1,3,0
0,1,3,68639.57,0,1,0,168002.31,2,0,553,2,2,1
2,0,4,148826.32,0,1,1,79450.61,5,1,837,3,2,0
0,1,2,0.0,0,0,1,60615.83,3,0,750,3,4,0
0,0,5,108166.09,0,0,1,8643.21,3,0,386,4,2,0
2,1,5,103214.71,0,1,0,172172.7,4,1,880,1,3,0
2,0,1,134760.21,0,0,0,174434.06,4,3,741,2,3,1
0,0,3,0.0,0,0,1,194930.3,2,2,974,3,3,1
0,1,0,90124.64,0,1,0,137476.71,5,0,574,1,2,0
1,0,6,0.0,0,1,1,94415.6,2,2,500,2,3,0
2,1,6,87361.02,0,1,0,120376.87,4,2,400,3,2,1
2,1,8,111257.59,0,0,0,97623.42,1,3,448,2,1,1
0,1,3,131583.59,1,0,1,66238.23,3,2,755,4,2,1
2,0,9,95020.8,1,1,1,131710.59,5,0,793,2,1,1
1,1,1,0.0,0,0,1,69052.87,3,3,888,0,4,0
2,0,5,80242.37,0,0,0,56780.97,3,1,872,1,3,0
0,1,0,0.0,0,1,1,170072.9,5,2,929,2,3,0
0,0,1,0.0,1,1,1,191849.15,5,3,967,3,3,1
1,1,0,122661.39,0,0,1,84803.76,1,2,686,3,3,0
0,0,4,0.0,0,1,1,31840.59,2,3,292,3,1,1
0,1,8,0.0,0,1,1,12096.61,2,2,608,2,2,1
0,0,0,0.0,0,1,0,44165.84,2,3,377,2,4,0
0,1,3,0.0,0,1,1,91406.62,4,2,238,3,1,0
1,1,7,81742.84,0,1,0,83282.21,3,2,381,3,2,0
1,0,8,0.0,0,1,1,198446.91,4,1,869,4,3,1
1,0,2,145127.85,0,0,0,7554.68,2,3,774,1,4,0
0,0,9,148912.44,0,1,0,80416.16,3,0,416,2,4,0
1,1,4,0.0,0,1,1,164549.74,4,0,311,2,2,0
0,0,4,89900.24,0,1,0,175477.03,2,0,265,1,4,0
2,1,8,119027.28,0,1,1,137903.54,5,1,515,1,3,0
2,1,2,105222.86,0,1,0,93795.86,1,3,975,2,2,0
1,1,6,0.0,0,0,0,67997.13,4,1,963,1,2,1
1,0,1,116114.93,0,1,1,49492.15,5,1,601,1,3,0
0,1,9,187911.55,0,0,1,35825.18,5,2,871,3,4,0
0,1,5,0.0,0,1,1,67494.23,1,0,557,1,4,0
0,1,6,144432.04,0,1,1,73963.17,1,3,403,2,3,1
0,1,4,77065.9,0,0,1,145159.26,4,2,726,3,3,0
2,1,6,180520.29,0,1,1,123850.58,2,3,988,1,3,0
0,0,1,0.0,0,0,0,23822.04,3,2,425,2,2,0
2,1,6,130024.87,0,1,1,45750.21,4,2,705,3,2,1
2,1,2,110086.69,0,1,0,159773.14,4,0,413,2,2,0
1,1,5,174853.46,0,1,0,84238.63,5,3,640,1,1,0
0,0,7,108724.98,0,0,1,72330.46,4,1,973,2,3,0
0,0,9,91285.13,0,1,1,26767.85,3,0,949,3,3,0
1,0,2,0.0,0,1,1,164768.82,4,1,490,2,3,0
2,1,9,110610.41,0,0,1,1112.76,2,1,843,3,3,1
2,0,5,102994.04,0,1,0,176680.16,2,0,289,3,2,1
1,0,4,59893.85,0,1,0,43999.64,5,0,420,2,2,0
2,0,8,149318.55,0,1,0,140746.13,1,2,564,1,2,0
0,1,1,116409.55,0,0,1,152790.92,4,3,519,1,2,0
2,0,0,127760.07,0,1,0,81537.85,4,0,342,1,0,1
2,1,6,132591.36,0,1,1,7387.8,3,0,322,2,3,1
0,0,0,0.0,0,1,0,183038.33,1,0,349,1,3,0
0,1,5,113402.14,0,1,1,138849.06,4,3,605,3,3,0
0,1,7,0.0,0,1,0,170333.38,4,3,754,1,3,0
0,0,0,0.0,0,0,0,60416.76,4,3,724,2,3,0
0,0,9,0.0,0,1,1,100240.2,2,1,664,1,3,0
0,0,6,136953.47,0,1,1,2704.98,5,2,469,3,3,0
0,0,8,0.0,0,0,1,68815.05,5,2,983,1,2,0
0,0,5,0.0,0,1,1,64839.23,3,3,485,1,3,0
0,0,8,123863.64,0,1,0,144494.94,1,0,830,2,4,0
1,0,7,120811.89,0,1,1,185510.34,5,1,295,0,4,0
2,0,2,148430.55,0,1,1,56055.72,5,2,808,2,2,0
2,0,6,47869.69,0,1,1,155061.97,1,0,910,2,1,0
2,0,7,150926.99,0,0,0,119817.19,2,3,357,3,3,0
2,1,6,103163.35,0,1,0,16259.64,3,3,367,3,1,1
0,0,10,130206.28,0,1,0,184654.87,5,1,957,1,2,0
0,1,4,136674.51,0,0,0,5278.78,5,1,502,1,4,0
1,1,2,200322.45,0,1,1,113244.73,5,2,482,2,2,0
1,0,1,0.0,0,1,1,8908.0,5,0,660,3,2,0
1,0,7,80927.56,0,0,1,64490.67,5,1,679,4,1,0
0,1,10,0.0,1,1,0,154971.63,3,3,434,0,3,1
1,1,9,0.0,0,1,1,155786.39,3,2,292,2,2,0
2,0,0,142574.71,0,1,0,129084.82,5,1,689,1,2,0
2,1,7,160426.07,0,0,1,188533.11,3,1,806,1,2,0
0,0,5,116160.23,0,1,0,13411.67,5,3,906,0,1,0
1,1,5,98683.47,0,1,0,15733.19,3,3,558,1,2,0
0,0,3,118829.03,0,1,1,73127.61,2,0,343,1,3,0
0,0,1,118870.92,0,1,0,101704.19,3,0,400,1,4,0
0,0,1,0.0,0,1,1,101986.16,4,3,324,1,2,0
0,1,2,0.0,0,1,1,114442.66,3,0,257,3,3,0
0,0,4,107192.38,0,1,1,15669.17,3,2,459,2,3,0
0,0,3,108010.78,0,1,1,157486.1,3,1,509,2,2,0
1,0,3,0.0,0,0,0,131281.28,5,3,806,1,1,0
0,0,7,129837.72,0,0,1,197001.15,1,0,716,1,2,0
2,1,3,106458.31,1,1,0,128881.87,5,3,369,3,1,1
0,0,9,97009.15,0,1,1,85101.0,1,1,575,4,1,0
1,0,9,122929.42,0,0,0,149822.04,3,3,504,1,4,0
2,0,6,152296.83,1,0,1,108040.86,4,0,489,2,3,1
0,1,1,0.0,0,0,0,135795.53,5,1,371,1,1,0
1,0,8,0.0,0,0,0,25867.67,2,2,240,3,4,1
0,0,6,128993.76,0,1,0,130483.56,4,0,733,1,2,0
0,1,5,0.0,0,1,0,183479.12,4,2,960,2,2,0
2,0,0,185267.45,0,1,1,77027.34,4,3,606,1,2,0
0,1,9,0.0,0,0,0,94141.75,3,2,772,1,1,0
1,1,3,116805.82,0,0,0,4092.75,5,2,851,1,2,0
2,0,5,129750.68,0,1,0,109257.59,3,1,886,1,2,0
2,1,2,129177.01,0,0,1,104617.99,3,0,893,1,2,0
2,0,6,82506.72,0,1,0,167705.07,3,0,624,0,2,0
2,0,2,107247.69,0,1,1,103712.05,5,1,674,3,2,1
1,1,3,0.0,0,0,0,161242.99,1,3,651,2,4,1
2,1,3,157780.93,0,1,0,6089.13,3,0,530,2,2,0
0,0,1,172170.36,0,1,1,159777.37,2,1,230,1,2,0
1,0,2,0.0,0,1,1,7919.08,1,0,674,3,2,0
0,0,1,0.0,0,1,1,188274.6,3,0,999,2,2,0
1,1,9,75361.44,0,1,0,27608.12,2,2,828,2,3,1
0,1,4,0.0,0,1,1,183569.25,5,2,900,1,2,0
1,0,2,0.0,0,1,1,145537.32,3,1,786,1,3,0
0,1,0,98263.46,0,1,0,164717.95,2,1,621,1,2,0
0,0,9,0.0,0,1,1,76357.43,1,0,931,2,2,0
2,1,3,109308.79,0,1,0,120158.72,1,1,778,2,3,1
1,1,8,0.0,0,1,0,151843.54,2,3,617,1,2,0
2,1,6,164365.44,0,0,1,5698.97,4,0,659,1,1,0
1,1,5,98800.0,0,1,0,122865.55,2,3,430,0,2,0
0,0,4,193125.85,0,1,1,152665.85,4,1,262,1,2,0
0,0,5,51522.75,0,0,1,192131.77,4,3,562,1,3,0
0,0,5,84284.48,0,1,1,62851.6,5,0,453,0,4,0
1,1,5,0.0,0,1,0,140941.47,1,0,426,2,0,0
0,0,9,119889.84,0,0,0,56767.67,1,1,933,3,1,1
0,0,4,137910.45,0,1,1,177235.23,3,2,923,0,3,0
0,1,6,0.0,0,1,0,86242.18,2,2,850,2,2,0
0,0,5,100116.82,0,1,0,34215.58,5,3,492,1,2,0
2,0,4,166082.15,0,0,1,44406.17,1,3,563,2,4,0
0,1,0,0.0,0,1,0,165196.65,4,2,657,2,2,0
1,0,3,0.0,0,1,0,34542.41,3,1,805,1,3,0
0,0,3,148595.55,0,1,0,74838.64,1,2,955,2,1,1
2,0,2,94078.97,0,1,0,36980.54,4,1,325,3,4,0
1,1,5,0.0,0,0,1,111676.63,1,3,945,1,4,0
0,0,9,0.0,0,1,1,25858.68,1,3,512,1,2,0
2,0,2,164948.98,1,0,0,177028.0,3,3,955,2,3,1
0,1,4,140549.4,0,1,0,30990.16,3,1,726,4,3,1
0,1,2,152509.25,0,1,1,136915.15,4,1,777,2,4,0
0,1,2,191864.51,0,1,0,108457.99,5,3,489,1,3,1
0,1,8,96418.09,0,0,0,131609.48,3,3,915,2,3,1
1,0,2,131945.94,0,0,1,159737.56,3,3,406,1,1,0
0,0,3,0.0,0,1,1,142238.54,2,1,1000,1,2,0
2,0,9,142910.15,0,1,0,105890.55,5,1,763,1,2,1
0,1,7,0.0,0,1,1,194270.91,1,0,741,2,3,0
0,0,3,146311.58,0,1,1,105443.47,1,1,292,1,2,0
0,0,2,87894.26,0,1,0,173899.42,4,3,771,3,1,1
0,1,5,97445.49,0,1,0,122823.34,5,2,596,0,2,0
0,1,9,0.0,0,0,1,13181.37,5,1,753,4,2,1
1,0,7,0.0,0,0,1,140780.8,4,2,695,1,4,0
0,0,2,154485.74,0,0,0,78560.64,1,0,518,1,3,0
0,0,2,115625.07,0,1,0,185855.21,5,0,666,3,2,0
0,0,7,108396.67,0,1,0,128276.95,1,0,399,0,4,0
2,0,5,65095.41,0,1,1,140197.42,3,2,603,2,3,0
2,0,1,103018.45,0,1,0,32462.39,4,0,784,2,3,1
0,1,10,84764.79,0,1,1,162253.9,4,3,289,2,1,0
0,1,10,0.0,0,1,0,30498.7,3,3,380,2,4,0
1,1,4,115680.81,0,1,1,90280.7,5,2,275,1,1,0
0,1,5,0.0,0,1,0,32615.21,2,3,269,2,2,0
2,0,5,73088.06,0,0,0,196142.26,3,1,328,2,3,0
2,1,3,150905.03,0,1,0,16998.72,4,1,839,1,3,0
1,1,9,143054.85,0,0,1,62980.96,3,2,930,0,4,0
1,1,7,0.0,0,0,0,185660.3,1,2,626,1,2,0
0,0,6,0.0,0,1,1,77331.77,4,0,421,3,3,0
2,1,0,99948.45,0,0,1,97338.62,4,0,478,2,1,0
0,0,3,115451.05,0,0,0,67234.33,5,1,654,2,1,0
2,0,4,108235.91,0,1,1,143783.28,4,0,801,1,2,0
0,0,8,0.0,0,0,1,77661.12,4,0,258,2,0,1
1,0,2,98795.61,0,1,0,89123.99,5,1,365,2,2,0
0,1,1,0.0,0,1,0,70810.8,5,0,420,2,3,0
0,0,8,0.0,0,0,0,17550.49,3,3,341,1,4,0
0,0,2,0.0,0,0,1,21497.27,4,1,892,1,3,0
2,0,3,113146.98,0,0,1,124749.08,2,2,354,1,2,0
2,1,8,162532.14,1,1,0,36051.46,2,3,699,2,2,1
1,1,0,92053.44,0,1,1,143681.83,4,0,970,2,3,0
0,0,7,0.0,0,1,1,150694.58,1,2,501,3,3,0
0,1,5,0.0,1,1,0,170487.4,2,2,471,1,2,1
2,1,8,104944.1,0,1,1,97684.46,4,0,769,1,2,0
0,0,4,0.0,0,1,0,53520.03,4,2,363,1,2,0
0,1,2,0.0,0,1,0,15200.61,5,0,993,1,2,0
0,1,4,107879.04,0,0,1,196894.62,5,1,623,1,2,0
2,0,7,110356.42,0,1,0,4969.13,1,2,997,3,1,1
0,0,2,0.0,0,0,0,26229.24,1,2,538,1,3,0
1,1,4,109783.69,0,1,0,134034.32,1,2,985,1,3,0
0,0,9,149777.0,0,1,1,198032.93,3,2,873,0,3,0
0,1,3,104339.56,0,0,0,119882.86,5,2,361,2,2,0
1,1,1,85818.18,0,1,1,133102.3,2,0,374,0,2,0
0,0,4,212692.97,0,0,0,176395.02,1,1,232,2,2,0
2,0,1,89696.84,0,1,1,193179.88,2,1,725,2,2,0
0,1,9,0.0,0,1,1,125062.02,4,1,397,1,2,0
2,1,9,68067.24,0,1,0,143287.58,3,3,504,1,2,0
1,0,9,148564.66,0,0,1,87236.4,1,2,595,4,4,0
0,1,8,136354.16,0,1,1,93769.89,4,1,940,3,3,0
0,0,1,122214.0,0,0,1,88965.46,3,0,591,2,2,0
0,0,3,0.0,0,1,1,30793.61,1,2,364,2,3,0
2,0,6,119684.88,0,1,1,74532.02,1,1,237,4,4,0
0,1,3,135139.33,0,0,1,113086.08,1,3,444,2,4,0
2,1,9,146100.75,0,1,0,32574.01,2,2,812,2,2,1
1,1,8,123110.9,1,0,1,130113.78,4,0,873,3,3,1
2,1,3,111760.4,1,1,1,104722.47,3,0,785,2,2,1
0,1,9,110728.39,0,1,1,14559.62,1,3,629,1,1,0
0,1,8,121558.46,0,1,1,598.8,5,3,698,2,2,0
2,1,8,120623.21,0,1,0,129697.99,5,1,364,2,1,0
0,1,4,114713.57,0,1,1,36315.03,1,2,904,3,1,0
2,1,3,103457.76,0,0,0,1114.12,3,2,287,2,4,0
2,0,2,101134.87,0,1,1,70954.41,5,1,898,3,4,0
2,0,10,78136.36,0,1,1,73470.98,5,3,887,3,3,0
0,0,1,0.0,0,1,0,91573.19,3,3,474,0,3,0
1,0,3,133446.34,0,0,0,3154.95,5,1,317,1,3,0
0,1,7,0.0,0,1,1,88187.81,2,0,241,1,3,0
2,1,1,108076.33,0,1,0,118855.26,3,2,223,3,2,1
0,0,5,131354.25,0,1,0,125256.53,1,2,607,1,2,0
2,1,7,62974.64,0,0,1,39016.43,1,1,513,2,2,0
2,1,2,143340.44,0,1,0,145796.49,2,0,911,1,2,0
2,0,8,116993.43,0,1,0,168816.22,3,3,612,2,3,0
0,0,4,58662.92,0,0,1,73322.0,1,1,437,1,1,0
1,0,3,128808.65,1,0,0,113677.53,2,0,676,2,2,1
0,0,7,137555.44,0,0,0,124607.7,3,3,622,2,2,0
2,0,4,142393.11,0,1,1,11276.48,3,0,981,1,2,0
0,1,8,0.0,0,1,0,136620.64,1,0,272,2,1,0
0,1,2,125785.23,0,1,1,70523.92,4,2,880,2,2,0
0,0,4,136444.25,0,1,0,51980.25,1,0,919,0,3,1
1,0,7,121527.4,0,1,0,113481.02,4,2,582,2,3,0
2,0,9,144696.75,0,1,1,49025.79,2,0,691,3,3,0
0,0,8,0.0,0,1,1,145937.99,5,2,675,2,2,0
0,1,10,0.0,0,1,1,25161.61,3,2,723,1,2,0
2,0,8,128140.17,0,1,0,175753.55,2,1,382,3,0,1
0,0,6,120383.41,0,1,1,24903.09,5,0,648,0,2,0
0,1,9,0.0,1,1,1,169719.35,3,3,259,3,1,1
0,0,8,129735.3,0,1,1,179565.57,1,2,361,2,3,0
1,1,8,185078.26,0,0,0,115337.74,5,1,921,1,3,1
0,1,6,0.0,0,0,0,48131.92,3,3,921,1,1,0
0,0,0,0.0,0,1,1,160828.98,5,3,262,2,3,0
1,0,7,0.0,0,0,1,145151.96,1,1,676,1,3,0
0,0,1,144591.96,0,1,1,196293.76,3,3,251,1,1,0
0,1,4,0.0,0,1,0,161653.5,3,0,482,2,0,1
0,0,6,0.0,0,0,0,84635.64,5,0,813,2,2,0
0,0,7,0.0,0,1,0,159486.76,5,3,981,2,3,0
2,0,2,100194.44,0,1,1,38596.34,1,1,888,4,2,0
2,0,6,145295.31,0,1,1,27814.74,3,1,561,3,2,0
2,0,3,106070.29,0,1,1,183893.31,3,1,802,1,3,0
2,1,6,120621.89,0,1,1,140803.7,5,0,870,3,3,0
0,0,7,0.0,0,0,1,146585.53,2,1,780,2,3,0
0,0,9,0.0,0,1,1,40062.29,4,3,472,2,3,0
0,0,1,0.0,0,1,1,181300.32,5,3,554,1,3,0
